Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Peru 4 LD 5 LD 5,4,0,22,26,2.92
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 1 LD 4 LD 4,3,0,10,13,3.13
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 2 LD 4 LD 4,4,0,11,15,2.09
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 3 LD 8 LD 8,1,0,11,12,1.97
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 4 LD 6 LD 6,1,0,15,16,2.22
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 5 LD 8 LD 8,1,0,10,11,2.90
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 6 LD 4 LD 4,4,0,24,28,2.85
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Plattsburgh 7 LD 4 LD 4,1,0,18,19,3.30
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Saranac 1 LD 6 LD 6,2,0,18,20,2.40
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Saranac 2 LD 6 LD 6,1,0,2,3,0.54
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Saranac 3 LD 6 LD 6,1,0,11,12,2.86
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Schuyler Falls 1 LD 5 LD 5,2,0,4,6,1.29
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Schuyler Falls 2 LD 5 LD 5,1,0,15,16,2.16
"Governor and Lieutenant Governor ",Kathy C. Hochul and Antonio Delgado,WOR,Town of Schuyler Falls 3 LD 5 LD 5,0,0,14,14,2.37
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,0,0,1,1,0.45
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,2,2,0.22
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,1,0,0,1,0.27
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,1,1,0.30
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,2,2,0.32
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,0,0,1,1,0.24
"Governor and Lieutenant Governor ",Write-in,,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Altona 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of AuSable 1 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of AuSable 2 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Beekmantown 1 LD 3 LD 3,0,0,1,1,0.23
"Governor and Lieutenant Governor ",Write-in,,Town of Beekmantown 2 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Beekmantown 3 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Beekmantown 4 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Black Brook 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Champlain 1 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Champlain 2 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Champlain 3 LD 1 LD 1,1,0,0,1,0.15
"Governor and Lieutenant Governor ",Write-in,,Town of Chazy 1 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Chazy 2 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Dannemora 3 LD 2 LD 2,0,0,1,1,0.35
"Governor and Lieutenant Governor ",Write-in,,Town of Ellenburg 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Mooers 1 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Mooers 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Peru 1 LD 7 LD 7,1,0,0,1,0.19
"Governor and Lieutenant Governor ",Write-in,,Town of Peru 2 LD 7 LD 7,1,0,2,3,0.42
"Governor and Lieutenant Governor ",Write-in,,Town of Peru 3 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Peru 4 LD 5 LD 5,0,0,2,2,0.22
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 2 LD 4 LD 4,0,0,1,1,0.14
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 3 LD 8 LD 8,1,0,0,1,0.16
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 4 LD 6 LD 6,0,0,1,1,0.14
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 5 LD 8 LD 8,1,0,0,1,0.26
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 6 LD 4 LD 4,2,0,0,2,0.20
"Governor and Lieutenant Governor ",Write-in,,Town of Plattsburgh 7 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Saranac 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Saranac 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Saranac 3 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Schuyler Falls 1 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Write-in,,Town of Schuyler Falls 2 LD 5 LD 5,0,0,4,4,0.54
"Governor and Lieutenant Governor ",Write-in,,Town of Schuyler Falls 3 LD 5 LD 5,0,0,2,2,0.34
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,0,0,2,2,0.90
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,1,1,0.67
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Altona 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of AuSable 1 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of AuSable 2 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Beekmantown 1 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Beekmantown 2 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Beekmantown 3 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Beekmantown 4 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Black Brook 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Champlain 1 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Champlain 2 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Champlain 3 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Chazy 1 LD 3 LD 3,0,0,1,1,0.13
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Chazy 2 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Dannemora 3 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Ellenburg 1 LD 2 LD 2,0,0,1,1,0.14
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Mooers 1 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Mooers 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Peru 1 LD 7 LD 7,0,0,1,1,0.19
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Peru 2 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Peru 3 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Peru 4 LD 5 LD 5,0,0,1,1,0.11
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 2 LD 4 LD 4,0,0,1,1,0.14
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 3 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 4 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 5 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 6 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Plattsburgh 7 LD 4 LD 4,0,0,1,1,0.17
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Saranac 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Saranac 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Saranac 3 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Schuyler Falls 1 LD 5 LD 5,0,0,1,1,0.21
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Schuyler Falls 2 LD 5 LD 5,1,0,0,1,0.14
"Governor and Lieutenant Governor ",Larry Sharpe,,Town of Schuyler Falls 3 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,1,0,0,1,0.45
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,1,1,0.27
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,1,0,0,1,0.16
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,1,0,0,1,0.16
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,1,0,1,2,0.48
"Governor and Lieutenant Governor ",OVER VOTES,STATS,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Altona 1 LD 2 LD 2,0,0,2,2,0.25
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of AuSable 1 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of AuSable 2 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Beekmantown 1 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Beekmantown 2 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Beekmantown 3 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Beekmantown 4 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Black Brook 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Champlain 1 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Champlain 2 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Champlain 3 LD 1 LD 1,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Chazy 1 LD 3 LD 3,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Chazy 2 LD 3 LD 3,1,0,0,1,0.13
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Dannemora 3 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Ellenburg 1 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Mooers 1 LD 1 LD 1,0,0,1,1,0.12
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Mooers 2 LD 2 LD 2,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Peru 1 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Peru 2 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Peru 3 LD 7 LD 7,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Peru 4 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 2 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 3 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 4 LD 6 LD 6,1,0,0,1,0.14
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 5 LD 8 LD 8,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 6 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Plattsburgh 7 LD 4 LD 4,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Saranac 1 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Saranac 2 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Saranac 3 LD 6 LD 6,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Schuyler Falls 1 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Schuyler Falls 2 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",OVER VOTES,STATS,Town of Schuyler Falls 3 LD 5 LD 5,0,0,0,0,0.00
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,1,0,2,3,1.35
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,3,0,3,6,0.65
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,3,0,1,4,1.06
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,6,0,1,7,1.40
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,1,0,7,8,1.39
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,3,0,10,13,2.10
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,0,0,6,6,0.99
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,1,0,2,3,0.91
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,3,3,0.48
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,1,0,5,6,1.45
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,5,5,2.10
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Altona 1 LD 2 LD 2,2,0,3,5,0.62
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of AuSable 1 LD 7 LD 7,0,0,6,6,1.19
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of AuSable 2 LD 7 LD 7,0,0,3,3,0.61
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Beekmantown 1 LD 3 LD 3,0,0,3,3,0.69
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Beekmantown 2 LD 3 LD 3,0,0,3,3,0.63
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Beekmantown 3 LD 4 LD 4,2,0,12,14,2.09
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Beekmantown 4 LD 3 LD 3,0,0,2,2,0.31
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Black Brook 1 LD 6 LD 6,2,0,8,10,2.16
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Black Brook 2 LD 6 LD 6,0,0,3,3,1.66
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Champlain 1 LD 1 LD 1,5,0,6,11,1.73
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Champlain 2 LD 1 LD 1,0,0,5,5,0.70
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Champlain 3 LD 1 LD 1,1,0,7,8,1.17
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Chazy 1 LD 3 LD 3,1,0,10,11,1.40
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Chazy 2 LD 3 LD 3,3,0,9,12,1.53
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Clinton 1 LD 2 LD 2,4,0,2,6,2.46
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Dannemora 1 LD 6 LD 6,0,0,2,2,1.28
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Dannemora 2 LD 2 LD 2,1,0,5,6,1.94
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Dannemora 3 LD 2 LD 2,1,0,1,2,0.69
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Ellenburg 1 LD 2 LD 2,3,0,10,13,1.78
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Mooers 1 LD 1 LD 1,0,0,6,6,0.73
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Mooers 2 LD 2 LD 2,0,0,8,8,1.89
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Peru 1 LD 7 LD 7,1,0,4,5,0.96
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Peru 2 LD 7 LD 7,2,0,7,9,1.26
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Peru 3 LD 7 LD 7,1,0,2,3,0.57
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Peru 4 LD 5 LD 5,4,0,3,7,0.79
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 1 LD 4 LD 4,2,0,3,5,1.20
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 2 LD 4 LD 4,1,0,6,7,0.98
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 3 LD 8 LD 8,0,0,2,2,0.33
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 4 LD 6 LD 6,1,0,8,9,1.25
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 5 LD 8 LD 8,0,0,3,3,0.79
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 6 LD 4 LD 4,1,0,7,8,0.81
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Plattsburgh 7 LD 4 LD 4,2,0,5,7,1.22
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Saranac 1 LD 6 LD 6,2,0,7,9,1.08
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Saranac 2 LD 6 LD 6,0,0,5,5,0.90
"Governor and Lieutenant Governor ",UNDER VOTES,STATS,Town of Saranac 3 LD 6 LD 6,0,0,2,2,0.48
