Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Pendleton 000004 ",0,98,240,338,38.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Pendleton 000005 ",0,58,161,219,35.38
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Pendleton 000006 ",0,72,179,251,34.81
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000001 ",0,44,264,308,43.44
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000002 ",0,29,207,236,35.07
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000003 ",0,40,168,208,36.05
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000004 ",0,20,112,132,32.04
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000005 ",0,67,324,391,48.57
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Porter 000006 ",0,45,172,217,32.44
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000001 ",0,59,195,254,32.65
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000002 ",0,40,234,274,35.68
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000003 ",0,57,163,220,26.51
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000004 ",0,18,72,90,19.23
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000005 ",0,14,58,72,15.55
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Royalton 000006 ",0,68,150,218,33.85
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Somerset 000001 ",0,21,134,155,23.41
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Somerset 000002 ",0,23,146,169,24.60
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000001 ",0,16,133,149,30.22
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000002 ",0,44,155,199,34.08
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000003 ",0,94,185,279,46.73
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000004 ",0,86,145,231,38.06
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000005 ",0,140,277,417,43.66
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000006 ",0,100,237,337,45.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000007 ",0,74,246,320,37.51
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000008 ",0,71,196,267,37.50
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000009 ",0,67,161,228,34.81
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000010 ",0,77,225,302,36.92
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000011 ",0,138,284,422,40.38
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000012 ",0,91,300,391,42.22
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000013 ",0,86,199,285,35.36
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wheatfield 000014 ",0,60,178,238,30.83
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wilson 000001 ",0,40,160,200,30.03
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wilson 000002 ",0,44,118,162,22.47
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wilson 000003 ",0,53,163,216,25.09
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wilson 000004 ",0,34,109,143,24.44
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Joseph R. BIDEN and Kamala D. HARRIS,DEM,"Town of Wilson 000005 ",0,27,146,173,34.95
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003001 ",0,47,181,228,45.78
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003002 ",0,70,188,258,46.32
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003003 ",0,67,231,298,47.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003004 ",0,52,256,308,45.10
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003005 ",0,65,303,368,46.94
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003006 ",0,62,201,263,45.58
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003007 ",0,86,274,360,45.06
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003008 ",0,62,252,314,45.05
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003009 ",0,27,136,163,47.38
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003010 ",0,41,190,231,42.46
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003011 ",0,39,174,213,47.33
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003012 ",0,12,139,151,46.60
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 003013 ",0,2,12,14,36.84
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004001 ",0,4,29,33,5.73
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004002 ",0,13,85,98,18.70
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004003 ",0,7,43,50,13.12
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004004 ",0,21,88,109,23.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004005 ",0,7,70,77,16.04
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004006 ",0,14,43,57,20.58
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004007 ",0,11,117,128,25.75
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 004008 ",0,23,111,134,26.64
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005001 ",0,49,205,254,36.71
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005002 ",0,30,156,186,35.29
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005003 ",0,9,180,189,39.21
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005004 ",0,9,115,124,31.96
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005005 ",0,15,147,162,36.40
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 005006 ",0,22,148,170,38.64
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006001 ",0,24,165,189,29.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006002 ",0,33,228,261,41.56
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006003 ",0,17,156,173,34.33
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006004 ",0,15,150,165,33.74
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006005 ",0,14,96,110,30.73
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006006 ",0,20,66,86,32.45
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006007 ",0,13,116,129,28.99
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006008 ",0,29,172,201,41.70
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006009 ",0,40,156,196,37.76
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Niagara Falls 006010 ",0,58,235,293,45.71
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 001001 ",0,33,167,200,42.92
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 001002 ",0,42,156,198,45.41
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 001003 ",0,36,208,244,40.80
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 001004 ",0,7,53,60,34.68
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 002001 ",0,17,137,154,34.45
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 002002 ",0,23,133,156,38.61
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 002003 ",0,40,187,227,42.43
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 002004 ",0,92,209,301,43.37
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 003001 ",0,36,236,272,43.52
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 003002 ",0,34,145,179,40.41
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 003003 ",0,31,171,202,42.89
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 004001 ",0,31,162,193,42.70
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 004002 ",0,25,152,177,41.45
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 004003 ",0,61,169,230,38.92
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 004004 ",0,13,102,115,38.46
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 005001 ",0,27,116,143,35.57
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 005002 ",0,44,171,215,44.79
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 005003 ",0,57,262,319,40.95
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of Lockport 005004 ",0,30,121,151,38.82
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001001 ",0,32,210,242,48.50
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001002 ",0,22,255,277,44.82
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001003 ",0,13,185,198,43.61
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001004 ",0,23,279,302,44.67
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001005 ",0,18,220,238,44.91
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001006 ",0,28,209,237,45.23
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001007 ",0,15,155,170,46.96
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001008 ",0,13,125,138,44.37
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001009 ",0,27,318,345,47.52
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 001010 ",0,17,187,204,40.16
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002001 ",0,26,139,165,45.71
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002002 ",0,15,189,204,45.95
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002003 ",0,20,219,239,41.86
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002004 ",0,16,141,157,41.21
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002005 ",0,27,186,213,39.30
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002006 ",0,0,5,5,55.56
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002007 ",0,19,247,266,39.47
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002008 ",0,8,131,139,43.57
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002009 ",0,6,129,135,40.42
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002010 ",0,7,108,115,45.63
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 002011 ",0,15,135,150,36.23
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003001 ",0,21,191,212,47.32
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003002 ",0,7,164,171,49.28
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003003 ",0,9,107,116,37.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003004 ",0,38,326,364,47.77
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003005 ",0,19,210,229,39.76
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003006 ",0,52,225,277,47.03
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003007 ",0,14,196,210,48.05
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003008 ",0,19,193,212,49.88
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003009 ",0,20,212,232,47.64
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003010 ",0,14,174,188,48.33
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003011 ",0,37,177,214,47.24
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"City of North Tonawanda 003012 ",0,36,338,374,43.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Cambria 000001 ",0,61,305,366,56.74
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Cambria 000002 ",0,90,407,497,59.59
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Cambria 000003 ",0,68,439,507,57.74
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Cambria 000004 ",0,60,417,477,53.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Hartland 000001 ",0,41,354,395,59.49
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Hartland 000002 ",0,53,400,453,60.97
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Hartland 000003 ",0,31,365,396,65.13
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000001 ",0,34,196,230,44.49
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000002 ",0,31,222,253,42.24
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000003 ",0,32,229,261,41.30
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000004 ",0,66,321,387,51.74
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000005 ",0,63,322,385,50.86
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000006 ",0,39,327,366,57.55
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000007 ",0,31,293,324,52.26
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000008 ",0,53,300,353,54.81
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000009 ",0,68,338,406,55.39
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000010 ",0,39,268,307,51.42
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000011 ",0,43,305,348,43.02
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000012 ",0,30,277,307,54.14
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000013 ",0,35,248,283,40.03
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lewiston 000014 ",0,32,269,301,46.31
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lockport 000001 ",0,78,191,269,51.24
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lockport 000002 ",0,67,237,304,49.75
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Donald J. TRUMP and Michael R. PENCE,REP,"Town of Lockport 000003 ",0,38,156,194,43.21
